planetID,starID,L_st,R_st,T_eff_st,d,contrast,a,S,S_abs,a_eff,R_eff,has_H2O,age,EEC,has_O2
296,168,3.23685,1.30797527,6775.3736,15.658,2.90325789946714e-09,0.8948965284391561,4.041819616971899,961.9530688393119,0.4974065916908869,3.7265659416568373,,8.493796285369985,0.0,
297,168,3.23685,1.30797527,6775.3736,15.658,4.3557125192493775e-10,3.0973027999344422,0.33740789764181395,80.30307963875173,1.7215608511043388,4.995816156731804,,7.689934418085626,0.0,
298,169,10.7674,1.72151747,7975.802,15.887,1.4814802489866399e-09,0.527274102245264,38.729149973171715,9217.537693614868,0.16068710166664235,1.5684748265025146,0.0,5.6023407512792645,0.0,
300,171,0.643579,0.90417385,5441.6031,6.733,1.2076641055505064e-08,0.1669971467703913,23.07723446250425,5492.381802076012,0.2081651955258091,1.4183235341754623,0.0,9.530709109282897,0.0,
301,171,0.643579,0.90417385,5441.6031,6.733,1.8251880479622975e-08,0.15923501554323072,25.381934286284043,6040.900360135603,0.19848954779261468,1.6625915222983412,0.0,7.941265537302195,0.0,
304,173,0.215862,0.70438725,4691.8128,5.882,1.1306341469591177e-10,1.677183383692273,0.07673881603462547,18.263838216240863,3.609877402622543,1.3782715095960887,0.0,6.139786420433658,0.0,
305,173,0.215862,0.70438725,4691.8128,5.882,1.174177043940681e-08,0.2537083153459354,3.3535655022678124,798.1485895397393,0.5460678440591838,2.124685593608851,,4.618672229578042,0.0,
306,173,0.215862,0.70438725,4691.8128,5.882,1.8012646748717807e-09,0.49188973218663484,0.8921557571542098,212.33307020270195,1.0587164445270842,1.613428417933418,0.0,5.481864815462285,1.0,1.0
307,174,3.31216,1.3148679,6796.5596,19.355,3.652033126115093e-11,5.27976805802224,0.11881783082912227,28.2786437373311,2.9010765611321,2.4658995270056403,,8.094101592731175,0.0,
308,175,4.78507,1.43021961,7144.5204,25.3,1.652335441683816e-09,1.5356014510400293,2.0292299694382003,482.9567327262917,0.7019955613455808,4.824149987224903,,4.827473023407639,0.0,
